"ID","Type","Name","Documentation","Source","Target"
"abca4370-d8d5-4dce-97b7-99480650eeb4","FlowRelationship","","","f38943fc-a088-4c0a-add1-fc860d568d3d","cd71f6da-f811-4527-8a91-897a2cba5220"
"9ec2dab6-06e8-49b4-b03d-8ba64959ed61","RealizationRelationship","","","82f406e1-5b2a-4a3b-867b-c057bc00734d","b1ab885b-a386-47a6-85de-e4046977c610"
"112e4bf5-52b9-4663-8a09-d05b2beaaa03","RealizationRelationship","","","b87063be-ec50-4775-a3c6-69f24f05cf80","80e5c1a3-8136-4bcf-8bd7-5dd1b35d0b21"
"fe5e5256-1b1e-4796-be47-ea498c310bbc","RealizationRelationship","","","b1ab885b-a386-47a6-85de-e4046977c610","fae12a15-f737-4f8b-98f2-47676e68562e"
"37b89303-fa3a-46bd-b459-34a42cd1fb09","RealizationRelationship","","","1ba66645-08a2-4dff-91a2-88718e413bb2","3aad92a3-8ff7-4124-8a17-e1561dbf0031"
"4f3d5e39-6f09-4a44-95ba-c2e5640fb931","RealizationRelationship","","","2b6af255-91ab-443b-878f-48eb321e965f","fae12a15-f737-4f8b-98f2-47676e68562e"
"9f5f90a6-fbe0-43c6-b111-abf9a7ad867b","RealizationRelationship","","","2b6af255-91ab-443b-878f-48eb321e965f","0442e787-266e-46db-8506-5092e2e10ee3"
"d742eb71-6b65-4ae4-a728-9eaf2b33e11b","RealizationRelationship","","","80e5c1a3-8136-4bcf-8bd7-5dd1b35d0b21","3aad92a3-8ff7-4124-8a17-e1561dbf0031"
"35b42ed9-2c2c-4785-81bd-ccca73baf98c","RealizationRelationship","","","3b056639-70b0-4022-bea8-a2db2ae8e6e6","cd2c8ce8-00ca-4f0b-b426-642e6495a70a"
"4d63b302-caa8-4870-a83f-54c4716ee1fc","ServingRelationship","","","fae12a15-f737-4f8b-98f2-47676e68562e","cf24c602-5e8a-4da5-bdb3-bbc00cd9e130"
"0020cd59-22b6-42a7-866c-05bceb08bdc1","ServingRelationship","","","b223e7be-2cc1-4991-99b5-4a35404b48b7","1fbf8a43-ee9e-470f-934d-a23846ca1751"
"7295f2e1-d00b-4645-b06a-bc42bdc8c6ce","ServingRelationship","","","b223e7be-2cc1-4991-99b5-4a35404b48b7","2edbfc4f-c3b3-4c7f-816d-0381ea1b6cce"
"dd79a046-2903-43df-b980-ca9f216e9ff9","ServingRelationship","","","3aad92a3-8ff7-4124-8a17-e1561dbf0031","a6a95921-c370-49a5-b6c9-9e32ee885db1"
"0cd0d4dc-98a6-4add-9a88-09f8a3b2a968","ServingRelationship","","","0442e787-266e-46db-8506-5092e2e10ee3","7a1264ba-a3c0-48a3-bee2-b3f8af98e90a"
"718fa0de-aa67-41df-b873-1003c76046ff","ServingRelationship","","","3915edb0-db2b-4e53-9ec5-01fa90136dcd","a6a95921-c370-49a5-b6c9-9e32ee885db1"
"8eddafcd-7e1c-4205-8c22-381b124b4b1b","TriggeringRelationship","","","83fd4d90-1c60-42b0-9ad0-c8ed45e85c1a","cf24c602-5e8a-4da5-bdb3-bbc00cd9e130"
"ff7fd5db-ce69-4a17-831c-2e2914f83e80","TriggeringRelationship","","","cf24c602-5e8a-4da5-bdb3-bbc00cd9e130","5ecd672d-9a55-4464-a539-96e58cec80eb"
"50524812-295e-42dd-87e8-0a68ea2cf206","TriggeringRelationship","","","2899710c-f781-4c8c-a5b0-e85216278d1e","0276634a-2e9c-43b4-8784-eadef0fcc8cf"
