ID,Type,Name,Documentation,Source,Target
bebff3aa-6548-4a5c-807f-7e1653fdf8dc,AccessRelationship,,,df4e8f8b-ee50-4028-a756-cfe4f8c8ad3c,6b71b7f4-2346-42cc-b4c1-ffb4af2dacbc
a01f1676-85e4-45b5-9fb8-74b8b447849f,AccessRelationship,,,8b6539f0-07c1-4118-b82e-f528e28849f7,b5286752-b0d8-48dc-9b97-73aabfd06b29
2c9f2732-a393-4c27-ba43-bbc90d486578,AccessRelationship,,,c60ccbc8-e2b4-408d-b8f2-0376928afc81,f250ec23-4680-498c-967e-84501731dea4
de661cb0-4af2-4f0b-8ef4-72bcd02b28d0,AccessRelationship,,,5dc8070e-bea8-4378-a040-be99707928e1,f250ec23-4680-498c-967e-84501731dea4
c088246d-4419-4036-ae90-8f2f3d3f50d2,AccessRelationship,,,c8be6a82-d265-4c5a-8662-1f6296a8db59,5d2b5aa1-808c-4702-958c-3167a4c6a899
819a6193-177b-4356-a94c-211218004edb,AggregationRelationship,,,61bbbaa2-9deb-4cea-a8a9-7053d5e26d3c,c5a20476-4e5d-41ed-b502-94d5e7f8b81a
73f5353e-e18a-499b-a1ef-446ad2350d90,AggregationRelationship,,,61bbbaa2-9deb-4cea-a8a9-7053d5e26d3c,6d038d69-6204-4e4c-b32e-78874668068b
175fb111-c52a-4ffb-86e0-1dcad4295bde,AggregationRelationship,,,fdda0889-b334-427d-ae9a-2f7009c9782d,601c008c-87f3-4be5-a7d9-4f9aabcd4694
68bbc1bc-b93d-406a-873e-9f3b92ed7bad,AggregationRelationship,,,fdda0889-b334-427d-ae9a-2f7009c9782d,ea9e267a-675a-417d-ab45-897dd7b7b3ec
41a99c3b-8a60-4ec0-a697-00780bb67d67,AggregationRelationship,,,3ae875a8-df0f-4db3-8857-488ae85b62a7,3657a678-3da3-4d84-a47d-0b367b1c0464
ae570f49-a6ff-4c21-91d4-62d66f73f1cf,AggregationRelationship,,,3ae875a8-df0f-4db3-8857-488ae85b62a7,a65fb867-8e8d-4e1d-aeef-aade54ea12d3
ba2ffd18-a64e-45cf-a9d5-9796fc98a390,AggregationRelationship,,,3ae875a8-df0f-4db3-8857-488ae85b62a7,2244f3b2-942e-4a04-97e3-03976c073f97
031f7bc3-168b-45f0-913f-51ee9943a64e,AggregationRelationship,,,cf95c2df-28dd-4a2c-91a5-1196d14d7ff2,423c589b-3cbe-4d81-ac4d-94173cfe18e7
bdc4e725-f32d-444a-9f37-860487fbc68f,AggregationRelationship,,,cf95c2df-28dd-4a2c-91a5-1196d14d7ff2,1b638718-6afa-4927-9014-3958fd9895e6
56050945-3ac7-46f7-a99a-872300932e07,AggregationRelationship,,,ef5a8360-ba18-4873-b294-21aaa51d8eb3,76d9666f-28be-45db-8c53-c02c7c2c9fd8
3bc8e611-78ae-4ceb-bff5-41ef3ce24a10,AggregationRelationship,,,ef5a8360-ba18-4873-b294-21aaa51d8eb3,fb371b83-fe05-44cc-a492-0aaddd422d88
b6ce7a9a-490b-4fea-9e65-91d718c0d6e9,AggregationRelationship,,,61bbbaa2-9deb-4cea-a8a9-7053d5e26d3c,b7f7409a-5403-4ffc-813d-cf7d690061f2
dc622f6f-898b-42b9-a695-97bd5c96e39c,AggregationRelationship,,,3570314d-b293-4b22-a9c9-53d03c5ea7c4,a873d286-4762-4261-bbed-7bd5e579e84e
0c3675c8-90e9-4797-9c22-8e427f9f8994,AggregationRelationship,,,3570314d-b293-4b22-a9c9-53d03c5ea7c4,3794b24d-7bac-4411-9eec-88064556abb5
e7f614f2-4fb1-467b-9602-24fe3807b0a3,AssignmentRelationship,,,0a20296f-2185-466e-b10e-b79b2185e551,c30b5247-4ce9-45ba-ae25-e97f99272faa
5d106c14-e791-427d-94ae-d166b8f37471,AssignmentRelationship,,,60abd6d0-2e1b-459b-a2d0-71d8816c5441,c30b5247-4ce9-45ba-ae25-e97f99272faa
4e7aaeed-9c23-4678-aa31-d9911259f5c9,AssignmentRelationship,,,03952849-5028-4fb0-94b8-56735d6c162e,e662113c-8a98-4921-97c1-03cff9d4a353
c027fee2-345c-4179-8d95-a6c45fd8ddac,AssignmentRelationship,,,9da5acbb-69bd-40f7-9c9d-aa5776b9b404,864a09ba-5a0b-4858-abc3-8ad4ce290629
7bf9364d-52aa-475d-9bd3-28f7defd757e,AssignmentRelationship,,,091e243b-335d-4a0c-8df3-afe6f0b97f6b,671516d6-e8cc-4012-9dd9-d77b0119262a
738c59df-5faa-4ce3-810e-aae4a770ed48,AssignmentRelationship,,,19198814-b237-4fd7-a94b-a1b725cae4d3,671516d6-e8cc-4012-9dd9-d77b0119262a
ed3beb6e-0eea-4b73-98ff-7176befbeaea,AssignmentRelationship,,,b01e1ec1-f6a4-4c77-b661-bbfa5dd8c3ad,671516d6-e8cc-4012-9dd9-d77b0119262a
bbad1284-9bdc-4e5e-a98f-7d7ea3bf7389,AssignmentRelationship,,,9da5acbb-69bd-40f7-9c9d-aa5776b9b404,6e9d21d5-951e-4964-bec1-611a5db35ab7
6ca10f22-6dfc-404c-b648-12fc2ff10eb3,AssignmentRelationship,,,091e243b-335d-4a0c-8df3-afe6f0b97f6b,9908a940-0345-45f1-8ed5-d716a564e77b
ddd41aab-4a6f-40fe-a319-b366830432b1,AssignmentRelationship,,,c75cc874-3f25-4570-a39f-383d1562b2a8,0c00c750-9839-4694-b202-888af1257302
fb7444e3-f470-47f7-8637-5d22a07b7fba,AssignmentRelationship,,,c75cc874-3f25-4570-a39f-383d1562b2a8,6c018102-6211-466b-9298-e8739b3205d3
0c6555e2-c5dc-4d0f-ab36-a8d0f28681c5,AssignmentRelationship,,,091e243b-335d-4a0c-8df3-afe6f0b97f6b,42c1b255-5b8d-4bac-866b-3bac57509eb1
3b783e74-dde8-4e77-8465-74d7296b042f,AssignmentRelationship,,,3f9a9ee8-ae24-4919-852e-6111ce45e8af,73404df2-3837-4305-bc26-98f8f30c136c
e23ee850-dda9-47bb-91b3-978415a7dded,AssociationRelationship,,,3f9a9ee8-ae24-4919-852e-6111ce45e8af,0a8de0a7-c072-460e-8644-30bdf3671177
e707e065-9e07-47b0-a489-089cc5cd4d51,AssociationRelationship,,,16682665-0f82-4b5b-94c1-968ff361f407,39231ccd-002f-4004-b9be-3fb162917e13
315d79ae-6a9b-46a1-ad96-7df7621e0f0d,AssociationRelationship,,,f7ad88df-2267-4281-aa34-f330748aff8b,ffc0b26b-b3ec-44fa-b9e0-52c051d26544
9c3fd0f0-c54b-44aa-afeb-26946c728806,AssociationRelationship,,,f7ad88df-2267-4281-aa34-f330748aff8b,5d2f63a1-ed25-417a-ba58-f88f70b75313
34426bd5-3055-4b7f-953d-6772f7b9a420,AssociationRelationship,,,5ddc8ef3-4751-48e9-a799-6676674ad1a3,533ee4f3-aa4b-4b93-b586-88ddbb7b3b0c
c86a1286-398e-4762-a866-ea0f23bed4a2,AssociationRelationship,,,82198252-9e6a-4aa7-8a01-2d42f12a63ab,533ee4f3-aa4b-4b93-b586-88ddbb7b3b0c
e261a308-daac-4f6c-aa42-35b7760eb918,AssociationRelationship,,,dd5fdaa1-3a91-42f3-a6a6-804517daa4ad,a8a94fb7-a293-44f2-83b4-b05165bfd9c0
c2e559b3-833c-4d9d-b152-18de5df4b13d,AssociationRelationship,,,de3e4ce5-7eef-4ea8-970a-606283dcac17,098e5212-6d08-4ab6-9272-15cf4dc5ee54
c4913033-2db2-471c-a210-11a9a71e8ff7,AssociationRelationship,,,de3e4ce5-7eef-4ea8-970a-606283dcac17,8b6539f0-07c1-4118-b82e-f528e28849f7
26444189-2c50-43fe-9aeb-1bccfdc89152,AssociationRelationship,,,d96a477c-d6e0-40f4-be6e-43bde1a69cac,08680c4b-f2e3-4dab-965a-a765e26ec7da
a8983a3d-aedf-433f-a9ba-6e1725b56655,AssociationRelationship,,,08680c4b-f2e3-4dab-965a-a765e26ec7da,d07ee865-968e-45a7-8287-3db348256fed
a12b5b1d-2f36-4e1e-ac82-de051c9a6c76,AssociationRelationship,,,533ee4f3-aa4b-4b93-b586-88ddbb7b3b0c,80faa351-8846-4ca9-ac70-af062cb6505c
caa113cc-c10a-4ae2-887d-2f94674558b1,AssociationRelationship,,,26c0a1da-80b2-488b-942f-825ffc5b2f20,8a07d9f8-fc05-4b92-8c3e-4136fec532b7
79b5b352-abc7-419a-af81-f0abb27ed029,AssociationRelationship,,,8a07d9f8-fc05-4b92-8c3e-4136fec532b7,c8be6a82-d265-4c5a-8662-1f6296a8db59
088fdf34-898f-4bd3-88a4-eecc144e89b1,AssociationRelationship,,,e0883711-c3cc-4dc5-adba-1a1551b6103c,26c0a1da-80b2-488b-942f-825ffc5b2f20
71bfc58c-e672-4391-99c3-3f14731ea3c4,CompositionRelationship,,,2944ae27-bdcb-4164-9886-a7159cecb753,0c00c750-9839-4694-b202-888af1257302
65372740-2d21-40b6-854b-011868244a83,CompositionRelationship,,,c60ccbc8-e2b4-408d-b8f2-0376928afc81,713853e6-4f80-408f-aa4c-e175cbd6f565
3fe64b0a-ec2a-4025-9481-e6ab68674994,CompositionRelationship,,,713853e6-4f80-408f-aa4c-e175cbd6f565,b9af7769-a99b-4602-87ac-237a2525bc4d
f371d148-e060-4201-b30c-116a48a349f8,CompositionRelationship,,,713853e6-4f80-408f-aa4c-e175cbd6f565,59b3ef38-5d74-410d-8ba9-3272d4f6a466
3e4964ce-233a-404f-963a-7fd8db8e781d,CompositionRelationship,,,713853e6-4f80-408f-aa4c-e175cbd6f565,d4cf53bd-ba7c-411a-8f56-d9442053ee68
328186bc-46d2-4a7e-bdf8-977578498610,CompositionRelationship,,,c60ccbc8-e2b4-408d-b8f2-0376928afc81,93cab899-ae4c-465e-a64c-add8bc31cd56
5b1acb8b-ca32-4ce3-89f7-66023cba2e38,CompositionRelationship,,,93cab899-ae4c-465e-a64c-add8bc31cd56,d78f6570-d98b-49e9-9391-7a0cb0f70850
fd9de43f-db75-4624-bc19-678bd8586944,CompositionRelationship,,,93cab899-ae4c-465e-a64c-add8bc31cd56,04ef46a4-4091-45c9-bbfb-dda5e1219213
16cc76cf-74b7-4d06-bb6b-baf00d5ae146,CompositionRelationship,,,93cab899-ae4c-465e-a64c-add8bc31cd56,09674060-5ec3-4d75-9ab3-9a4e48ca8779
925a7fb6-0793-47e5-8b21-94edfb24262b,CompositionRelationship,,,c92b7e65-f704-42c4-9e85-c1d2fa75e13d,be76db91-2946-4ad7-867a-b980c34675fa
1d79339f-3a49-416e-9b5c-6530b5293547,CompositionRelationship,,,c92b7e65-f704-42c4-9e85-c1d2fa75e13d,79aa60af-acd0-4959-b8cd-92bdc9c194b4
1cba2dd7-1dce-4c46-955f-0fba857c135a,CompositionRelationship,,,c92b7e65-f704-42c4-9e85-c1d2fa75e13d,ef36b0dd-13d4-4b70-8c47-540ca851c952
1e1d5d83-39a2-4eef-9370-96dbaa6d8424,CompositionRelationship,,,ef36b0dd-13d4-4b70-8c47-540ca851c952,4f3fc88c-343f-4745-8a39-1c9e5ea6e46f
cc34a6d7-fdcd-4e6a-9939-88eafcc8b2d0,CompositionRelationship,,,ef36b0dd-13d4-4b70-8c47-540ca851c952,1ed37a3f-ac56-455e-86cb-bb11c6080275
992c2e6e-854b-40b2-b1c1-6a58f60ffda4,CompositionRelationship,,,ef36b0dd-13d4-4b70-8c47-540ca851c952,be1fc35b-3ca1-447b-a275-cf238e52437f
d05b6f3c-a6c3-4c60-8ed8-40b858a4ec82,CompositionRelationship,,,79aa60af-acd0-4959-b8cd-92bdc9c194b4,e6310927-9693-4bf0-bcad-00ea2216bfba
d0499d2f-fd84-4fe1-ab65-879be2f80f0b,CompositionRelationship,,,be76db91-2946-4ad7-867a-b980c34675fa,125af579-f264-4414-8594-d00cba7c2520
d3732628-7bd7-4a22-8b4a-f9d124a21634,CompositionRelationship,,,be76db91-2946-4ad7-867a-b980c34675fa,e07844ac-50d1-4365-b640-005fb6aa30c2
ed3cf62e-6450-4134-a211-1b04300aa0ca,CompositionRelationship,,,be76db91-2946-4ad7-867a-b980c34675fa,324226b3-ebd0-4baf-9cff-09c9ce88da2b
5664c84e-f8f3-4756-aa29-591697dd8ea4,CompositionRelationship,,,79aa60af-acd0-4959-b8cd-92bdc9c194b4,c89412ac-1b33-4a49-a2f5-c0bb82d4dd9b
5c3d22a9-a58f-4772-8d88-aa822f6df22f,CompositionRelationship,,,1d805715-0b91-4310-8c98-050660429ca5,42c1b255-5b8d-4bac-866b-3bac57509eb1
52e11586-a62f-4322-a26f-413a7f9e200a,CompositionRelationship,,,1d805715-0b91-4310-8c98-050660429ca5,0e71ca58-be9c-4b91-bfab-467b72f0e23b
f591e651-a310-46ff-83c3-78c1fe85eed0,CompositionRelationship,,,b9fbd9c1-15fc-429a-af50-a49906a8a564,2a767095-d99e-4963-b667-775babf9a4c6
0215a069-17df-48e1-80e3-34ba26c7424c,CompositionRelationship,,,3f9a9ee8-ae24-4919-852e-6111ce45e8af,874a83ab-67ac-4829-8498-4ad95f0eca82
a318cc59-c4b2-472a-9ea8-5c9d1db66f54,CompositionRelationship,,,0a8de0a7-c072-460e-8644-30bdf3671177,dd5fdaa1-3a91-42f3-a6a6-804517daa4ad
27890430-86bc-42d8-a5da-fa137e2e8c0a,CompositionRelationship,,,afc33e3c-8ff6-4752-a6ad-fe5e812f2693,30ad36f3-4868-4dc0-b44e-a77cc4846b33
c922dfee-c8a4-4120-a8d8-efec40a15b26,CompositionRelationship,,,afc33e3c-8ff6-4752-a6ad-fe5e812f2693,8791d0ae-1ec2-44f7-a63a-d186a6136f79
051e92e2-8ea2-4849-83b2-8e7e57d5faa2,CompositionRelationship,,,afc33e3c-8ff6-4752-a6ad-fe5e812f2693,34a9ff73-5ad2-47b3-86e4-45625331b5dd
35567746-3bb0-4da1-975d-f3324fd9c205,CompositionRelationship,,,be76db91-2946-4ad7-867a-b980c34675fa,95c47293-47f6-4b4f-bac1-4f1edd6ac797
d72a3ca5-86a0-4c4f-8d9c-2ef141522b04,CompositionRelationship,,,2944ae27-bdcb-4164-9886-a7159cecb753,9908a940-0345-45f1-8ed5-d716a564e77b
c0fc7b05-38fa-4390-93b0-afa23919099b,CompositionRelationship,,,2944ae27-bdcb-4164-9886-a7159cecb753,df4e8f8b-ee50-4028-a756-cfe4f8c8ad3c
d0ce9993-682b-4616-b3e6-a7c24b069e48,CompositionRelationship,,,19e27e28-565c-4645-ae9f-0d8279ee2ae6,afb286a2-f057-449f-99b1-81d348aa47bd
4998e3fd-02db-46dc-a0b9-4427a7d9469e,CompositionRelationship,,,19e27e28-565c-4645-ae9f-0d8279ee2ae6,072be3f4-606f-41f5-b396-bd3d92f6a0c5
ca394545-d424-4b57-bec2-3719e823d246,CompositionRelationship,,,19e27e28-565c-4645-ae9f-0d8279ee2ae6,fdda0889-b334-427d-ae9a-2f7009c9782d
b5b81cec-0824-4665-a33e-4b59fcfe663a,CompositionRelationship,,,19e27e28-565c-4645-ae9f-0d8279ee2ae6,601c008c-87f3-4be5-a7d9-4f9aabcd4694
7f876ef2-a39d-4d21-8c65-2308de4b1346,CompositionRelationship,,,19e27e28-565c-4645-ae9f-0d8279ee2ae6,ea9e267a-675a-417d-ab45-897dd7b7b3ec
f8472ad7-26f7-41ac-9322-3c5fece33362,CompositionRelationship,,,19e27e28-565c-4645-ae9f-0d8279ee2ae6,3ae875a8-df0f-4db3-8857-488ae85b62a7
8f56c615-dd96-4442-9f61-62e81a4ef7b7,CompositionRelationship,,,19e27e28-565c-4645-ae9f-0d8279ee2ae6,3657a678-3da3-4d84-a47d-0b367b1c0464
3752b546-84d6-408f-80ba-c7c5d05486b7,CompositionRelationship,,,19e27e28-565c-4645-ae9f-0d8279ee2ae6,a65fb867-8e8d-4e1d-aeef-aade54ea12d3
c79d706a-9c33-470e-b2d8-b5eb799ba3e4,CompositionRelationship,,,19e27e28-565c-4645-ae9f-0d8279ee2ae6,2244f3b2-942e-4a04-97e3-03976c073f97
fb9bbb82-d1a6-4caf-a3df-aca3558e173c,CompositionRelationship,,,19e27e28-565c-4645-ae9f-0d8279ee2ae6,b3541209-4f2d-4fd1-8775-d933d7f219ce
9381703e-af72-4804-a35d-e235b805265e,CompositionRelationship,,,2944ae27-bdcb-4164-9886-a7159cecb753,3a902fea-4806-40c4-868d-09ebd4036116
6ea972b5-0bc0-4e0b-a8dd-b5b56fed882c,CompositionRelationship,,,42c1b255-5b8d-4bac-866b-3bac57509eb1,07430e67-05a9-49a6-abb3-c9e6e1d5c757
5cb3d9e9-d46e-4a2e-98c8-9ce2143d18a0,CompositionRelationship,,,42c1b255-5b8d-4bac-866b-3bac57509eb1,333468c1-bbb2-415e-ae74-d6ebac21457a
0e942ced-3c81-4553-b871-2765f4f8426f,CompositionRelationship,,,42c1b255-5b8d-4bac-866b-3bac57509eb1,af79c5b0-b67c-4d29-a6b2-63be8c72ef55
f755f61b-7691-4ff7-9c11-420d101946ba,CompositionRelationship,,,1d805715-0b91-4310-8c98-050660429ca5,a5c04de4-d5e7-414c-b8ca-fb081e9be6cd
c6e55c8d-064f-4e66-b148-f378d3869886,CompositionRelationship,,,1d805715-0b91-4310-8c98-050660429ca5,0c00c750-9839-4694-b202-888af1257302
47c86244-010f-49c9-b082-cfe5d3642b3c,CompositionRelationship,,,b5fd5514-eadb-4aee-af93-fae43f1e82fa,f7fd3e5c-d61d-41be-8faa-696eb48269da
04b75d8d-3bf5-49c9-8059-ebe33e824c8d,CompositionRelationship,,,b5fd5514-eadb-4aee-af93-fae43f1e82fa,80faa351-8846-4ca9-ac70-af062cb6505c
f6395ded-2b91-4670-8e17-228a99f4a1db,CompositionRelationship,,,ceb22645-b8bf-4480-a971-3f9bd81689d9,79b44213-227e-4536-bd07-82201a565316
950e1e8f-9b86-4d12-80f2-111390cbcff1,CompositionRelationship,,,ceb22645-b8bf-4480-a971-3f9bd81689d9,16682665-0f82-4b5b-94c1-968ff361f407
e006f4b1-2c82-439f-b6bd-1e68be281c1f,CompositionRelationship,,,ceb22645-b8bf-4480-a971-3f9bd81689d9,39231ccd-002f-4004-b9be-3fb162917e13
415e2020-0c68-4262-b2a5-4fb72362d791,CompositionRelationship,,,16e9c45f-442b-470a-8622-7e97b1858e8e,d07ee865-968e-45a7-8287-3db348256fed
6c053bdc-7ee5-4963-a16e-2edd9047af20,CompositionRelationship,,,b510b01c-19ff-407a-adf4-2585501f52f8,5ddc8ef3-4751-48e9-a799-6676674ad1a3
2c0a0366-b67e-411e-b76c-8adbd3b1064f,CompositionRelationship,,,b510b01c-19ff-407a-adf4-2585501f52f8,82198252-9e6a-4aa7-8a01-2d42f12a63ab
2e5b98d7-c5ab-4e55-ac63-54543d38a56c,CompositionRelationship,,,3f9a9ee8-ae24-4919-852e-6111ce45e8af,79c2cfe0-e273-497d-a0db-6b80279046aa
c3348181-f9f9-48b4-8b0b-40f415001a75,CompositionRelationship,,,dc05edc1-97c1-4439-bdbf-2a71d02ecca3,f7ad88df-2267-4281-aa34-f330748aff8b
ae7339cf-9b50-4192-9b6e-5946097e24f1,CompositionRelationship,,,dc05edc1-97c1-4439-bdbf-2a71d02ecca3,ffc0b26b-b3ec-44fa-b9e0-52c051d26544
b8ef7807-7613-4088-8f4c-62f15e58f012,CompositionRelationship,,,1d37866b-6ea6-4165-a70d-1d8d78bfaae5,a63f0df7-056b-4cc4-a820-862f3c9111b5
20ceb70d-8d24-4b24-8f6f-bfe059bd48a8,CompositionRelationship,,,dc05edc1-97c1-4439-bdbf-2a71d02ecca3,5d2f63a1-ed25-417a-ba58-f88f70b75313
61b0b6f5-eae2-438d-9f95-0128e499c1e1,CompositionRelationship,,,dc05edc1-97c1-4439-bdbf-2a71d02ecca3,78db0854-6e9b-47ca-bc02-a1e03f6477af
70ebe307-2432-427e-bad6-2ed0b0b187ff,CompositionRelationship,,,b510b01c-19ff-407a-adf4-2585501f52f8,533ee4f3-aa4b-4b93-b586-88ddbb7b3b0c
00e371fd-15d9-4e11-9902-419ed21e8dd4,CompositionRelationship,,,93cab899-ae4c-465e-a64c-add8bc31cd56,5dc8070e-bea8-4378-a040-be99707928e1
db89ab7a-741d-4c51-9d2d-eed149b4b47c,CompositionRelationship,,,b5fd5514-eadb-4aee-af93-fae43f1e82fa,533ee4f3-aa4b-4b93-b586-88ddbb7b3b0c
0e695585-0ce6-401f-9231-9afbb6245364,CompositionRelationship,,,19e27e28-565c-4645-ae9f-0d8279ee2ae6,38825eb1-bf63-4eac-b3d2-9528c521d4aa
3ff9c4c8-2283-49aa-b725-a9c19fc70f59,CompositionRelationship,,,3f9a9ee8-ae24-4919-852e-6111ce45e8af,a9170b35-5bcf-4648-a2cc-0e45eaa53c2d
13852c8a-9fa1-4f7b-88da-0e16db70b9ad,CompositionRelationship,,,a9170b35-5bcf-4648-a2cc-0e45eaa53c2d,79c2cfe0-e273-497d-a0db-6b80279046aa
ed4a094b-4ce3-4885-b9b6-3c99499015f6,CompositionRelationship,,,09674060-5ec3-4d75-9ab3-9a4e48ca8779,04ef46a4-4091-45c9-bbfb-dda5e1219213
31bc2cd5-5b56-4b0a-bf33-2c32d7e0ded1,CompositionRelationship,,,e25cad2f-6416-4526-8632-555225528969,e0883711-c3cc-4dc5-adba-1a1551b6103c
6d12a6d4-5ce6-4817-a04f-421c793dec86,CompositionRelationship,,,e25cad2f-6416-4526-8632-555225528969,c8be6a82-d265-4c5a-8662-1f6296a8db59
895d184c-b77e-43af-98a9-a474f50ecf56,CompositionRelationship,,,e25cad2f-6416-4526-8632-555225528969,26c0a1da-80b2-488b-942f-825ffc5b2f20
2c66466d-cdb5-4002-85dc-2f67fb3e7aec,CompositionRelationship,,,a63f0df7-056b-4cc4-a820-862f3c9111b5,1b638718-6afa-4927-9014-3958fd9895e6
5501c5c8-fbca-4975-9bab-b1476731ba7a,CompositionRelationship,,,a63f0df7-056b-4cc4-a820-862f3c9111b5,c2dcd913-742a-4bb3-a523-3182165e7f24
dfa508d3-78b4-4048-8c24-7aaccb05e761,CompositionRelationship,,,19e27e28-565c-4645-ae9f-0d8279ee2ae6,87daa389-716d-4234-96cc-70d9e0ac7b49
a79b809e-7ebe-4c55-a7b9-554cd320d8bd,CompositionRelationship,,,37209d9b-f984-4bba-af93-35b477b33348,01cefd1b-7aa4-4d15-ac6e-665138639842
e3e75f57-5c0b-4354-9839-1db72bc3ffb9,CompositionRelationship,,,37209d9b-f984-4bba-af93-35b477b33348,1541b639-3196-4fdc-a020-09b661c4369b
3e2cda81-45e4-430e-afad-28e4ea9b0237,CompositionRelationship,,,37209d9b-f984-4bba-af93-35b477b33348,c9fdfb11-4206-432c-ac7c-db860114395b
6bed3b87-eb61-4528-b260-b4a9c32e8d1d,CompositionRelationship,,,cf95c2df-28dd-4a2c-91a5-1196d14d7ff2,de3e4ce5-7eef-4ea8-970a-606283dcac17
1c5ce163-866a-4ad4-92af-55d6b8461f81,CompositionRelationship,,,16e9c45f-442b-470a-8622-7e97b1858e8e,08680c4b-f2e3-4dab-965a-a765e26ec7da
878eb4af-4fe4-42cc-a934-24b767b21986,FlowRelationship,,,091e243b-335d-4a0c-8df3-afe6f0b97f6b,a28eda99-7227-4f3e-b410-cb79cd89cc04
c73064ff-2389-4895-ad5d-52bb42b7d75c,FlowRelationship,,,874a83ab-67ac-4829-8498-4ad95f0eca82,a9170b35-5bcf-4648-a2cc-0e45eaa53c2d
61c49be6-6b52-405c-b4a2-a17ba38ecdd3,FlowRelationship,,,091e243b-335d-4a0c-8df3-afe6f0b97f6b,e8850cca-11c6-4424-a307-da30f7c2b78c
d16852b8-3464-45a9-8097-cc1c9fb811b4,FlowRelationship,,,091e243b-335d-4a0c-8df3-afe6f0b97f6b,2a080cda-4499-4639-8803-a952f069e1f2
e8fea7f6-b206-4715-9b31-4dc7f8b3033c,FlowRelationship,,,091e243b-335d-4a0c-8df3-afe6f0b97f6b,bd398a28-fc97-44b4-be7f-38672267e09b
98eb5690-26ac-4ad2-82fb-2768bbc3bbc4,FlowRelationship,,,c9fdfb11-4206-432c-ac7c-db860114395b,1541b639-3196-4fdc-a020-09b661c4369b
455b06d1-2a78-4152-b0ea-45d82df4a3e4,FlowRelationship,,,01cefd1b-7aa4-4d15-ac6e-665138639842,c9fdfb11-4206-432c-ac7c-db860114395b
ffe4c36b-fe32-4b34-91c7-b588b4972d92,FlowRelationship,,,f7fd3e5c-d61d-41be-8faa-696eb48269da,533ee4f3-aa4b-4b93-b586-88ddbb7b3b0c
b2478014-6f61-4d1c-9376-93a45f5dc4f8,RealizationRelationship,,,c60ccbc8-e2b4-408d-b8f2-0376928afc81,2a316633-8caa-4694-b58b-94d763db2eaa
